user_id,comic_id,favorite,wishlist,read,view,purchase,score,title
18,158,0,0,0,0,0,0.0,Green Lantern: Blackest Night
18,159,1,1,1,0,0,3.21,Attack on Titan Vol.3
18,160,0,0,0,1,0,0.36,Hellboy: Seed of Destruction
18,161,0,1,1,0,1,3.57,Venom (2018) #1
18,162,0,1,0,0,0,0.71,Superman: Red Son
18,163,1,1,0,1,0,2.14,Nichijou Vol.1
18,164,1,1,0,0,1,3.21,Saga Vol.1
18,165,0,0,0,0,0,0.0,Thor: God of Thunder
18,166,1,0,0,1,1,2.86,Justice League: Origin
18,167,1,0,1,0,0,2.5,Attack on Titan Vol.3
18,168,0,0,1,0,1,2.86,Locke & Key Vol.1
18,169,1,0,1,0,1,3.93,Black Panther (2018) #2
18,170,0,0,1,1,0,1.79,Batman: Hush
18,171,0,1,0,0,1,2.14,My Hero Academia Vol.1
18,172,1,0,1,1,1,4.29,Sandman Vol.1
18,173,1,0,1,0,1,3.93,Doctor Strange (2016) #3
18,174,1,1,0,1,0,2.14,Aquaman (2018) #6
18,175,1,1,1,0,1,4.64,One Piece Vol.2
18,176,0,1,1,0,1,3.57,Saga Vol.1
18,177,0,0,0,0,0,0.0,Doctor Strange (2016) #3
18,178,0,1,1,0,0,2.14,Wonder Woman (2017) #4
18,179,1,0,1,0,0,2.5,Nichijou Vol.1
18,180,1,1,0,1,0,2.14,Invincible Vol.2
18,181,0,1,0,0,1,2.14,Spider-Man: Blue
18,182,0,1,1,1,1,3.93,Aquaman (2018) #6
18,183,0,0,1,1,1,3.21,K-On! Vol.2
18,184,1,0,1,0,0,2.5,Sandman Vol.1
18,185,0,0,1,0,1,2.86,Captain America (2019) #10
18,186,0,1,1,0,0,2.14,Nightwing (2016) #8
18,187,1,1,1,1,1,5.0,Attack on Titan Vol.3
18,188,1,0,1,1,1,4.29,Locke & Key Vol.1
18,189,0,0,0,0,0,0.0,Iron Man (2020) #5
18,190,0,0,0,0,0,0.0,Justice League: Origin
18,191,0,1,1,1,1,3.93,Nichijou Vol.1
18,192,0,0,1,1,0,1.79,Sin City: The Hard Goodbye
18,193,1,0,0,0,0,1.07,Wolverine: Origins
18,194,1,1,0,1,0,2.14,Justice League: Origin
18,195,1,1,0,0,1,3.21,Attack on Titan Vol.3
18,196,0,0,1,0,0,1.43,Saga Vol.1
18,197,0,1,0,1,0,1.07,Thor: God of Thunder
18,198,0,0,1,1,1,3.21,Shazam! (2019) #1
18,199,0,1,1,0,0,2.14,K-On! Vol.2
18,200,0,0,0,1,1,1.79,Saga Vol.1
18,201,0,0,0,1,1,1.79,Black Panther (2018) #2
18,202,1,0,0,0,1,2.5,Batman: Hush
18,203,0,1,0,0,0,0.71,Nichijou Vol.1
18,204,0,1,0,0,1,2.14,300
18,205,1,1,1,0,1,4.64,Iron Man (2020) #5
18,206,1,1,0,0,0,1.79,Shazam! (2019) #1
18,207,1,1,1,1,0,3.57,One Piece Vol.2
18,208,1,1,0,1,0,2.14,Sandman Vol.1
18,209,1,0,1,1,1,4.29,Captain America (2019) #10
18,210,0,1,0,0,1,2.14,Wonder Woman (2017) #4
18,211,1,0,0,0,0,1.07,K-On! Vol.2
18,212,0,0,1,0,1,2.86,The Walking Dead Vol.1
18,213,0,0,1,0,1,2.86,Black Panther (2018) #2
18,214,0,1,0,0,0,0.71,Aquaman (2018) #6
18,215,1,0,0,1,0,1.43,K-On! Vol.2
18,216,1,0,1,1,1,4.29,The Walking Dead Vol.1
18,217,1,1,1,1,1,5.0,Black Panther (2018) #2
18,218,0,1,0,0,0,0.71,Aquaman (2018) #6
18,219,0,0,0,0,0,0.0,Bleach Vol.5
18,220,0,1,0,1,1,2.5,Locke & Key Vol.1
18,221,1,0,1,1,1,4.29,Thor: God of Thunder
18,222,1,1,1,1,0,3.57,Shazam! (2019) #1
18,223,0,0,1,0,0,1.43,Naruto Vol.1
18,224,0,1,0,0,0,0.71,Locke & Key Vol.1
18,225,1,0,0,0,0,1.07,Captain America (2019) #10
18,226,1,0,1,1,0,2.86,Green Lantern: Blackest Night
18,227,1,1,0,0,1,3.21,Dragon Ball Vol.10
18,228,0,1,1,1,0,2.5,Invincible Vol.2
18,229,0,0,1,1,0,1.79,Doctor Strange (2016) #3
18,230,0,1,1,0,1,3.57,Batman: Hush
18,231,0,1,0,0,0,0.71,Tokyo Ghoul Vol.2
18,232,1,1,1,1,0,3.57,The Walking Dead Vol.1
18,233,1,1,0,0,1,3.21,Avengers: Endgame Prelude
18,234,1,1,0,1,1,3.57,The Joker: Killing Joke
18,235,0,1,0,0,1,2.14,Bleach Vol.5
18,236,0,1,1,1,0,2.5,The Walking Dead Vol.1
18,237,1,1,1,0,1,4.64,Iron Man (2020) #5
18,238,1,1,1,0,0,3.21,Superman: Red Son
18,239,1,1,1,0,0,3.21,Bleach Vol.5
18,240,1,0,1,0,1,3.93,Kick-Ass Vol.1
18,241,1,1,0,1,1,3.57,Venom (2018) #1
18,242,0,1,0,0,1,2.14,Shazam! (2019) #1
18,243,0,1,1,1,1,3.93,One Punch Man Vol.1
18,244,0,0,1,1,0,1.79,Watchmen
18,245,1,0,1,1,0,2.86,Iron Man (2020) #5
18,246,0,0,1,1,1,3.21,Nightwing (2016) #8
18,247,0,0,1,1,0,1.79,Naruto Vol.1
18,248,0,1,0,0,0,0.71,Kick-Ass Vol.1
18,249,1,0,1,0,1,3.93,X-Men: Dark Phoenix Saga
18,250,1,0,1,1,0,2.86,Batman: Hush
18,251,0,0,0,0,1,1.43,Tokyo Ghoul Vol.2
18,252,0,1,0,1,1,2.5,Saga Vol.1
18,253,1,0,0,0,0,1.07,Venom (2018) #1
18,254,0,0,1,0,0,1.43,Batman: Hush
18,255,1,1,0,1,1,3.57,K-On! Vol.2
18,256,0,0,1,1,0,1.79,300
18,257,1,0,0,0,1,2.5,Captain America (2019) #10
18,258,1,0,0,0,1,2.5,Green Lantern: Blackest Night
18,259,0,1,0,0,1,2.14,Nichijou Vol.1
18,260,1,0,1,1,0,2.86,Watchmen
18,261,0,0,0,0,1,1.43,Spider-Man: Blue
18,262,0,1,0,1,0,1.07,Nightwing (2016) #8
18,263,1,0,1,1,1,4.29,Dragon Ball Vol.10
18,264,0,1,1,0,0,2.14,Sin City: The Hard Goodbye
18,265,1,0,0,1,1,2.86,Venom (2018) #1
18,266,1,0,1,0,1,3.93,Wonder Woman (2017) #4
18,267,1,1,0,1,0,2.14,One Punch Man Vol.1
18,268,0,0,0,1,0,0.36,300
18,269,1,0,0,0,0,1.07,Thor: God of Thunder
18,270,0,1,1,0,1,3.57,Nightwing (2016) #8
18,271,0,0,1,0,0,1.43,Nichijou Vol.1
18,272,0,1,0,0,1,2.14,The Walking Dead Vol.1
18,273,1,0,1,0,0,2.5,Doctor Strange (2016) #3
18,274,1,1,0,0,0,1.79,Green Lantern: Blackest Night
18,275,0,1,0,0,1,2.14,Chainsaw Man Vol.1
18,276,1,0,1,0,1,3.93,Kick-Ass Vol.1
18,277,1,1,0,0,1,3.21,Spider-Man: Blue
18,278,0,0,0,0,0,0.0,Aquaman (2018) #6
18,279,1,1,1,0,1,4.64,Tokyo Ghoul Vol.2
18,280,0,1,1,0,1,3.57,Sin City: The Hard Goodbye
18,281,0,1,1,1,1,3.93,Wolverine: Origins
18,282,0,0,0,0,1,1.43,Aquaman (2018) #6
18,283,0,1,0,0,0,0.71,Bleach Vol.5
18,284,0,1,1,1,0,2.5,Sin City: The Hard Goodbye
18,285,0,0,0,1,0,0.36,Doctor Strange (2016) #3
18,286,1,1,0,0,0,1.79,Shazam! (2019) #1
18,287,0,1,1,1,1,3.93,Nichijou Vol.1
18,288,0,0,1,1,0,1.79,Hellboy: Seed of Destruction
18,289,1,1,1,1,0,3.57,Captain America (2019) #10
18,290,1,0,0,0,1,2.5,The Flash: Rebirth
18,291,1,0,1,0,0,2.5,Bleach Vol.5
18,292,1,1,0,0,0,1.79,Locke & Key Vol.1
18,293,0,1,0,1,0,1.07,Venom (2018) #1
18,294,1,0,1,1,1,4.29,Aquaman (2018) #6
18,295,0,1,1,1,1,3.93,Demon Slayer Vol.3
18,296,1,1,0,1,0,2.14,Invincible Vol.2
18,297,1,0,0,0,1,2.5,Avengers: Endgame Prelude
18,298,0,0,0,1,1,1.79,Batman: Hush
18,299,0,0,1,0,0,1.43,One Punch Man Vol.1
18,300,1,1,1,1,1,5.0,Kick-Ass Vol.1
18,301,1,0,1,0,0,2.5,X-Men: Dark Phoenix Saga
18,302,1,0,1,0,0,2.5,The Flash: Rebirth
18,303,1,0,1,0,0,2.5,My Hero Academia Vol.1
18,304,0,1,0,1,1,2.5,Sandman Vol.1
18,305,1,0,1,1,1,4.29,Black Panther (2018) #2
18,306,0,0,1,1,1,3.21,Shazam! (2019) #1
18,307,1,1,1,1,1,5.0,Bleach Vol.5
18,308,0,0,0,0,0,0.0,Sin City: The Hard Goodbye
18,309,0,0,0,0,0,0.0,X-Men: Dark Phoenix Saga
18,310,1,0,1,1,0,2.86,Superman: Red Son
18,311,0,1,1,0,0,2.14,Dragon Ball Vol.10
18,312,1,0,0,1,1,2.86,300
18,313,0,0,1,0,0,1.43,Avengers: Endgame Prelude
18,314,1,1,0,1,1,3.57,Nightwing (2016) #8
18,315,0,1,1,0,0,2.14,Tokyo Ghoul Vol.2
18,316,1,1,1,1,0,3.57,Kick-Ass Vol.1
18,317,1,0,0,0,1,2.5,Thor: God of Thunder
18,318,0,0,1,0,0,1.43,Green Lantern: Blackest Night
18,319,1,1,0,0,1,3.21,Tokyo Ghoul Vol.2
18,320,1,0,0,0,1,2.5,Sin City: The Hard Goodbye
18,321,1,1,1,1,0,3.57,Wolverine: Origins
18,322,0,1,1,0,0,2.14,Aquaman (2018) #6
18,323,1,0,1,0,0,2.5,Nichijou Vol.1
18,324,0,0,1,0,0,1.43,Kick-Ass Vol.1
18,325,1,1,0,0,1,3.21,Spider-Man: Blue
18,326,1,0,1,0,0,2.5,Superman: Red Son
18,327,0,1,1,1,0,2.5,Bleach Vol.5
18,328,1,0,1,0,0,2.5,Locke & Key Vol.1
18,329,0,1,0,0,0,0.71,Black Panther (2018) #2
18,330,1,1,0,0,1,3.21,Batman: Hush
18,331,0,0,0,1,1,1.79,Bleach Vol.5
18,332,1,1,1,0,1,4.64,Watchmen
18,333,0,0,1,1,0,1.79,Captain America (2019) #10
18,334,1,1,0,0,0,1.79,The Flash: Rebirth
18,335,0,1,0,0,1,2.14,Tokyo Ghoul Vol.2
18,336,1,1,1,1,0,3.57,Sandman Vol.1
18,337,1,1,1,1,0,3.57,Captain America (2019) #10
18,338,1,1,1,0,1,4.64,The Flash: Rebirth
18,339,1,1,0,0,1,3.21,Demon Slayer Vol.3
18,340,1,1,1,0,1,4.64,Sin City: The Hard Goodbye
18,341,0,1,1,1,0,2.5,Venom (2018) #1
18,342,0,0,0,0,0,0.0,Wonder Woman (2017) #4
18,343,0,1,1,1,1,3.93,Nichijou Vol.1
18,344,0,0,0,1,1,1.79,Sin City: The Hard Goodbye
18,345,1,1,0,0,0,1.79,Iron Man (2020) #5
18,346,1,1,1,0,1,4.64,Superman: Red Son
18,347,0,1,1,0,1,3.57,Bleach Vol.5
18,348,0,1,0,0,0,0.71,Sin City: The Hard Goodbye
18,349,1,1,0,0,0,1.79,Wolverine: Origins
18,350,0,0,0,1,1,1.79,The Flash: Rebirth
18,351,1,1,0,0,0,1.79,One Punch Man Vol.1
18,352,1,0,1,1,0,2.86,300
18,353,0,0,1,0,1,2.86,Thor: God of Thunder
18,354,0,0,1,1,0,1.79,Green Lantern: Blackest Night
18,355,0,1,1,0,1,3.57,Chainsaw Man Vol.1
18,356,0,0,1,0,0,1.43,300
18,357,0,1,1,0,0,2.14,Avengers: Endgame Prelude
18,358,0,1,0,0,1,2.14,Wonder Woman (2017) #4
18,359,1,0,0,0,0,1.07,K-On! Vol.2
18,360,0,0,0,1,0,0.36,Locke & Key Vol.1
18,361,0,0,1,0,1,2.86,Thor: God of Thunder
18,362,1,1,0,0,0,1.79,Nightwing (2016) #8
18,363,0,1,1,0,0,2.14,One Punch Man Vol.1
18,364,0,0,1,1,0,1.79,Sandman Vol.1
18,365,0,1,0,1,1,2.5,Iron Man (2020) #5
18,366,1,1,1,1,1,5.0,The Flash: Rebirth
18,367,1,0,1,0,0,2.5,Tokyo Ghoul Vol.2
18,368,1,1,1,0,1,4.64,Invincible Vol.2
18,369,0,0,0,1,0,0.36,Spider-Man: Blue
18,370,1,0,1,1,1,4.29,Superman: Red Son
18,371,1,1,0,0,0,1.79,Nichijou Vol.1
18,372,0,1,0,1,1,2.5,Hellboy: Seed of Destruction
18,373,0,1,1,1,0,2.5,Iron Man (2020) #5
18,374,0,0,1,1,1,3.21,Wonder Woman (2017) #4
18,375,0,1,1,0,1,3.57,My Hero Academia Vol.1
18,376,0,1,0,1,0,1.07,Sandman Vol.1
18,377,0,1,1,1,1,3.93,Spider-Man: Blue
18,378,0,1,0,0,0,0.71,Wonder Woman (2017) #4
18,379,1,1,1,1,0,3.57,One Punch Man Vol.1
18,380,1,1,1,0,1,4.64,Sandman Vol.1
18,381,1,1,0,0,0,1.79,Thor: God of Thunder
18,382,0,0,0,0,1,1.43,The Flash: Rebirth
18,383,0,1,1,0,0,2.14,Attack on Titan Vol.3
18,384,0,0,0,0,0,0.0,Watchmen
18,385,1,1,0,0,1,3.21,Iron Man (2020) #5
18,386,1,0,0,0,1,2.5,Shazam! (2019) #1
18,387,0,1,0,0,1,2.14,Dragon Ball Vol.10
18,388,0,1,1,1,0,2.5,300
18,389,0,1,1,0,0,2.14,Thor: God of Thunder
18,390,0,0,1,1,1,3.21,Justice League: Origin
18,391,1,1,0,1,0,2.14,One Punch Man Vol.1
18,392,0,0,1,1,0,1.79,Saga Vol.1
18,393,1,0,0,1,0,1.43,Doctor Strange (2016) #3
18,394,0,0,0,0,1,1.43,Wonder Woman (2017) #4
18,395,1,1,0,1,1,3.57,K-On! Vol.2
18,396,0,1,1,0,0,2.14,Sin City: The Hard Goodbye
18,397,1,1,0,0,1,3.21,Venom (2018) #1
18,398,1,0,1,1,0,2.86,Batman: Hush
18,399,1,0,1,0,0,2.5,One Punch Man Vol.1
18,400,0,0,0,1,0,0.36,Sin City: The Hard Goodbye
18,401,1,1,0,1,1,3.57,Avengers: Endgame Prelude
18,402,0,0,0,1,1,1.79,Green Lantern: Blackest Night
18,403,1,1,0,0,1,3.21,Bleach Vol.5
18,404,0,1,1,1,1,3.93,Sin City: The Hard Goodbye
18,405,1,0,1,1,1,4.29,Venom (2018) #1
18,406,0,1,0,1,1,2.5,Nightwing (2016) #8
18,407,1,1,0,1,1,3.57,Nichijou Vol.1
18,408,1,1,0,1,1,3.57,Locke & Key Vol.1
18,409,1,0,1,0,0,2.5,Wolverine: Origins
18,410,0,0,0,0,1,1.43,Superman: Red Son
18,411,0,0,1,0,0,1.43,One Punch Man Vol.1
18,412,1,0,0,1,0,1.43,Locke & Key Vol.1
18,413,0,0,1,1,1,3.21,X-Men: Dark Phoenix Saga
18,414,1,1,1,1,0,3.57,Superman: Red Son
18,415,1,1,0,0,1,3.21,Nichijou Vol.1
18,416,1,0,0,1,1,2.86,The Walking Dead Vol.1
18,417,0,0,1,1,1,3.21,Spider-Man: Blue
18,418,1,0,1,0,0,2.5,The Joker: Killing Joke
18,419,1,1,1,0,0,3.21,Dragon Ball Vol.10
18,420,0,0,0,1,1,1.79,Sin City: The Hard Goodbye
18,421,1,1,1,0,1,4.64,Iron Man (2020) #5
18,422,1,1,1,1,0,3.57,Batman: Hush
18,423,1,1,1,0,1,4.64,My Hero Academia Vol.1
18,424,1,1,0,0,0,1.79,Kick-Ass Vol.1
18,425,1,1,1,0,1,4.64,Avengers: Endgame Prelude
18,426,0,0,0,0,1,1.43,The Flash: Rebirth
18,427,1,1,0,1,1,3.57,My Hero Academia Vol.1
18,428,1,1,1,0,0,3.21,Hellboy: Seed of Destruction
18,429,0,1,1,0,0,2.14,Thor: God of Thunder
18,430,1,0,1,1,0,2.86,Aquaman (2018) #6
18,431,0,0,1,1,1,3.21,Naruto Vol.1
18,432,0,1,0,1,1,2.5,The Walking Dead Vol.1
18,433,1,0,0,1,0,1.43,Iron Man (2020) #5
18,434,0,0,0,0,1,1.43,Wonder Woman (2017) #4
18,435,0,0,0,0,1,1.43,One Piece Vol.2
18,436,1,1,0,1,0,2.14,Saga Vol.1
18,437,0,1,0,0,1,2.14,X-Men: Dark Phoenix Saga
18,438,1,1,0,0,0,1.79,Aquaman (2018) #6
18,439,0,0,1,1,1,3.21,Tokyo Ghoul Vol.2
18,440,1,0,1,0,1,3.93,Kick-Ass Vol.1
18,441,0,1,0,0,1,2.14,Captain America (2019) #10
18,442,0,1,0,0,1,2.14,Aquaman (2018) #6
18,443,1,0,1,1,0,2.86,My Hero Academia Vol.1
18,444,1,1,1,0,0,3.21,The Walking Dead Vol.1
18,445,0,0,1,1,0,1.79,Thor: God of Thunder
18,446,1,1,0,1,0,2.14,Green Lantern: Blackest Night
18,447,1,1,0,1,1,3.57,Naruto Vol.1
18,448,0,1,0,0,0,0.71,Sin City: The Hard Goodbye
18,449,0,1,0,0,1,2.14,X-Men: Dark Phoenix Saga
18,450,0,1,0,1,1,2.5,Green Lantern: Blackest Night
18,451,0,0,1,1,0,1.79,Bleach Vol.5
18,452,0,1,0,0,1,2.14,Locke & Key Vol.1
18,453,1,1,1,1,1,5.0,Iron Man (2020) #5
18,454,1,1,0,0,0,1.79,The Joker: Killing Joke
18,455,0,1,0,1,0,1.07,K-On! Vol.2
18,456,0,0,0,1,0,0.36,Sin City: The Hard Goodbye
18,457,0,0,0,1,1,1.79,Spider-Man: Blue
18,458,0,1,0,1,1,2.5,The Joker: Killing Joke
18,459,0,0,0,0,0,0.0,Attack on Titan Vol.3
18,460,0,0,0,1,0,0.36,Sandman Vol.1
18,461,0,1,1,0,1,3.57,X-Men: Dark Phoenix Saga
18,462,0,1,1,1,1,3.93,The Flash: Rebirth
18,463,0,0,1,0,0,1.43,K-On! Vol.2
18,464,0,0,0,0,0,0.0,Saga Vol.1
18,465,1,1,0,1,0,2.14,Doctor Strange (2016) #3
18,466,0,1,0,1,1,2.5,The Joker: Killing Joke
18,467,1,0,0,0,1,2.5,K-On! Vol.2
18,468,1,1,0,0,1,3.21,Hellboy: Seed of Destruction
18,469,0,1,0,0,1,2.14,Venom (2018) #1
18,470,0,0,1,0,1,2.86,Aquaman (2018) #6
18,471,1,1,1,0,1,4.64,Nichijou Vol.1
18,472,0,1,1,0,1,3.57,Hellboy: Seed of Destruction
18,473,0,0,0,0,0,0.0,Venom (2018) #1
18,474,1,0,1,0,1,3.93,Green Lantern: Blackest Night
18,475,0,0,0,1,1,1.79,Tokyo Ghoul Vol.2
18,476,0,0,1,1,1,3.21,Kick-Ass Vol.1
18,477,0,0,0,0,1,1.43,Venom (2018) #1
18,478,0,0,0,0,1,1.43,The Joker: Killing Joke
18,479,1,0,1,1,1,4.29,Attack on Titan Vol.3
18,480,0,0,0,1,1,1.79,Sin City: The Hard Goodbye
18,481,1,0,1,0,0,2.5,Thor: God of Thunder
18,482,1,1,0,1,1,3.57,Superman: Red Son
18,483,1,0,0,1,1,2.86,Tokyo Ghoul Vol.2
18,484,0,0,1,1,1,3.21,Locke & Key Vol.1
18,485,0,0,1,1,1,3.21,Wolverine: Origins
18,486,0,1,1,1,0,2.5,Green Lantern: Blackest Night
18,487,1,1,1,1,0,3.57,Chainsaw Man Vol.1
18,488,0,0,1,0,0,1.43,Invincible Vol.2
18,489,0,0,1,1,1,3.21,X-Men: Dark Phoenix Saga
18,490,0,0,1,1,1,3.21,Wonder Woman (2017) #4
18,491,1,0,1,0,1,3.93,Naruto Vol.1
18,492,0,1,0,1,0,1.07,300
18,493,0,0,1,1,0,1.79,Thor: God of Thunder
18,494,1,1,0,0,0,1.79,Superman: Red Son
18,495,1,1,0,1,0,2.14,K-On! Vol.2
18,496,0,0,0,1,1,1.79,Locke & Key Vol.1
18,497,0,0,1,0,0,1.43,Wolverine: Origins
18,498,0,1,0,1,1,2.5,Green Lantern: Blackest Night
18,499,0,0,0,0,1,1.43,Attack on Titan Vol.3
18,500,1,0,1,1,0,2.86,Saga Vol.1
18,501,1,1,0,0,0,1.79,Iron Man (2020) #5
18,502,0,0,1,1,1,3.21,The Flash: Rebirth
18,503,0,1,0,1,1,2.5,Tokyo Ghoul Vol.2
18,504,1,1,0,0,0,1.79,300
18,505,1,1,0,1,0,2.14,Avengers: Endgame Prelude
18,506,0,1,1,0,0,2.14,Justice League: Origin
18,507,1,0,1,0,0,2.5,Attack on Titan Vol.3
18,508,0,1,0,0,0,0.71,Watchmen
18,509,1,0,1,1,1,4.29,Black Panther (2018) #2
18,510,0,1,0,0,1,2.14,Superman: Red Son
18,511,1,1,1,0,0,3.21,One Piece Vol.2
18,512,0,1,0,1,1,2.5,300
18,513,1,0,1,0,1,3.93,Doctor Strange (2016) #3
18,514,1,0,0,1,1,2.86,Green Lantern: Blackest Night
18,515,0,1,1,1,1,3.93,Demon Slayer Vol.3
18,516,1,1,0,0,0,1.79,Locke & Key Vol.1
18,517,1,0,0,1,0,1.43,Black Panther (2018) #2
18,518,0,0,1,1,1,3.21,Aquaman (2018) #6
18,519,0,1,0,0,1,2.14,Demon Slayer Vol.3
18,520,1,1,1,0,1,4.64,Watchmen
18,521,1,1,1,1,1,5.0,Avengers: Endgame Prelude
18,522,1,0,0,1,1,2.86,Justice League: Origin
18,523,1,1,1,1,1,5.0,Attack on Titan Vol.3
18,524,1,1,0,0,0,1.79,Sandman Vol.1
18,525,1,1,1,0,0,3.21,Spider-Man: Blue
18,526,1,0,1,1,1,4.29,Wonder Woman (2017) #4
18,527,1,0,0,1,0,1.43,Attack on Titan Vol.3
18,528,0,1,0,1,0,1.07,Watchmen
18,529,1,1,1,1,1,5.0,Iron Man (2020) #5
18,530,1,1,1,1,0,3.57,Shazam! (2019) #1
18,531,0,0,0,1,1,1.79,K-On! Vol.2
18,532,1,1,0,1,0,2.14,The Walking Dead Vol.1
18,533,0,1,0,0,1,2.14,Spider-Man: Blue
18,534,0,0,1,1,0,1.79,Batman: Hush
18,535,1,0,1,1,0,2.86,Attack on Titan Vol.3
18,536,1,1,1,0,1,4.64,Hellboy: Seed of Destruction
18,537,0,1,1,1,1,3.93,Avengers: Endgame Prelude
18,538,1,0,1,0,1,3.93,The Joker: Killing Joke
18,539,1,0,1,0,1,3.93,K-On! Vol.2
18,540,0,1,1,1,0,2.5,Hellboy: Seed of Destruction
18,541,0,0,0,1,0,0.36,X-Men: Dark Phoenix Saga
18,542,1,1,0,1,0,2.14,Justice League: Origin
18,543,0,0,0,1,1,1.79,My Hero Academia Vol.1
18,544,1,1,1,0,1,4.64,Sin City: The Hard Goodbye
18,545,0,1,0,0,1,2.14,Spider-Man: Blue
18,546,0,0,0,1,1,1.79,The Joker: Killing Joke
18,547,1,0,0,1,1,2.86,Nichijou Vol.1
18,548,1,1,0,1,0,2.14,Saga Vol.1
18,549,0,1,0,0,0,0.71,Black Panther (2018) #2
18,550,1,0,0,0,1,2.5,Aquaman (2018) #6
18,551,0,0,1,1,1,3.21,Nichijou Vol.1
18,552,1,0,1,0,1,3.93,Sin City: The Hard Goodbye
18,553,0,1,0,0,1,2.14,Wolverine: Origins
18,554,1,1,0,1,1,3.57,Green Lantern: Blackest Night
18,555,0,1,1,1,0,2.5,Demon Slayer Vol.3
18,556,1,0,0,1,0,1.43,Locke & Key Vol.1
18,557,0,0,1,0,0,1.43,Spider-Man: Blue
18,558,0,1,1,0,1,3.57,Superman: Red Son
18,559,0,0,1,0,0,1.43,K-On! Vol.2
18,560,1,0,1,0,1,3.93,Watchmen
18,561,1,0,1,1,1,4.29,Thor: God of Thunder
18,562,1,1,0,0,1,3.21,The Flash: Rebirth
18,563,0,1,1,0,1,3.57,Chainsaw Man Vol.1
18,564,0,0,1,0,0,1.43,Kick-Ass Vol.1
18,565,0,1,0,0,0,0.71,Thor: God of Thunder
18,566,0,1,0,1,1,2.5,Green Lantern: Blackest Night
18,567,1,1,1,1,0,3.57,Attack on Titan Vol.3
18,568,0,0,1,0,1,2.86,Watchmen
18,569,1,0,0,0,0,1.07,Doctor Strange (2016) #3
18,570,0,0,0,0,0,0.0,Aquaman (2018) #6
18,571,1,1,0,1,1,3.57,Attack on Titan Vol.3
18,572,0,1,1,0,1,3.57,Kick-Ass Vol.1
18,573,0,1,1,1,0,2.5,Spider-Man: Blue
18,574,0,0,0,1,0,0.36,Wonder Woman (2017) #4
18,575,1,1,0,0,0,1.79,Dragon Ball Vol.10
18,576,1,1,1,0,0,3.21,The Walking Dead Vol.1
18,577,0,0,0,0,1,1.43,Venom (2018) #1
18,578,1,0,1,0,0,2.5,The Flash: Rebirth
18,579,0,0,0,0,0,0.0,My Hero Academia Vol.1
18,580,1,0,0,1,0,1.43,Kick-Ass Vol.1
18,581,1,0,1,0,1,3.93,Doctor Strange (2016) #3
18,582,0,0,0,1,0,0.36,Justice League: Origin
18,583,1,1,1,0,0,3.21,Demon Slayer Vol.3
18,584,1,0,1,0,1,3.93,Invincible Vol.2
18,585,0,0,1,0,1,2.86,Captain America (2019) #10
18,586,0,0,1,0,0,1.43,Wonder Woman (2017) #4
18,587,0,0,1,1,0,1.79,K-On! Vol.2
18,588,1,0,0,1,1,2.86,Sin City: The Hard Goodbye
18,589,1,0,0,1,1,2.86,Black Panther (2018) #2
18,590,1,1,1,0,0,3.21,Justice League: Origin
18,591,1,1,1,1,0,3.57,K-On! Vol.2
18,592,0,0,1,0,1,2.86,Locke & Key Vol.1
18,593,1,1,0,1,0,2.14,Venom (2018) #1
18,594,1,0,0,1,1,2.86,Batman: Hush
18,595,0,1,1,1,0,2.5,Dragon Ball Vol.10
18,596,0,0,1,1,1,3.21,Sin City: The Hard Goodbye
18,597,1,0,0,0,1,2.5,Doctor Strange (2016) #3
18,598,0,0,0,1,0,0.36,Superman: Red Son
18,599,1,1,0,0,0,1.79,Nichijou Vol.1
18,600,0,1,1,0,0,2.14,The Walking Dead Vol.1
18,601,0,1,1,1,0,2.5,Iron Man (2020) #5
18,602,0,0,1,1,0,1.79,Wonder Woman (2017) #4
18,603,1,1,0,1,0,2.14,One Piece Vol.2
18,604,0,1,0,0,1,2.14,The Walking Dead Vol.1
18,605,1,0,0,0,0,1.07,Venom (2018) #1
18,606,1,0,0,0,1,2.5,The Joker: Killing Joke
18,607,1,1,0,1,1,3.57,One Piece Vol.2
18,608,1,0,0,0,1,2.5,Hellboy: Seed of Destruction
18,609,0,0,0,1,0,0.36,Black Panther (2018) #2
18,610,0,1,0,0,0,0.71,Aquaman (2018) #6
18,611,0,0,1,1,0,1.79,K-On! Vol.2
18,612,0,1,0,1,0,1.07,Sandman Vol.1
18,613,0,0,1,1,0,1.79,Avengers: Endgame Prelude
18,614,0,1,0,0,0,0.71,Justice League: Origin
18,615,1,1,1,1,1,5.0,Attack on Titan Vol.3
18,616,1,0,0,0,0,1.07,The Walking Dead Vol.1
18,617,1,0,0,1,1,2.86,Iron Man (2020) #5
18,618,1,1,0,1,1,3.57,Wonder Woman (2017) #4
18,619,0,1,1,1,1,3.93,Dragon Ball Vol.10
18,620,1,0,1,1,0,2.86,Watchmen
18,621,1,0,1,0,1,3.93,Thor: God of Thunder
18,622,1,1,0,0,1,3.21,Nightwing (2016) #8
18,623,0,0,0,1,0,0.36,Dragon Ball Vol.10
18,624,1,0,0,0,0,1.07,Sin City: The Hard Goodbye
18,625,0,0,1,0,0,1.43,X-Men: Dark Phoenix Saga
18,626,0,1,1,0,1,3.57,Shazam! (2019) #1
18,627,0,0,0,0,0,0.0,Dragon Ball Vol.10
18,628,0,1,1,0,1,3.57,Sin City: The Hard Goodbye
